61	serum protein paper electrophoresi cystic fibrosi correl bacteriolog lung find serum protein studi mean paper electrophoresi 88 patient cystic fibrosi cf correl bacteriolog lung find increas serum globulin fraction cf patient found wherea albumin albuminglobulin ratio decreas chang serum protein fraction significantli greater patient constant pseudomona aeruginosa infect lung patient without constant infect p 0005 wherea patient intermitt pseudomona infect sever chang patient without pseudomona infect chang gammaglobulin total globulin significantli greater patient frequent staphylococcu aureu infect patient rare staphylococcu aureu infect p 0005 p 005 respect regard serum protein fraction signific differ patient frequent rare staphylococcu infect found judg simpl score system lung diseas patient constant pseudomona infect significantli progress clinic radiolog patient without constant pseudomona infect p 000005 wherea signific differ found patient group
62	serum protein paper electrophoresi cystic fibrosi correl clinic radiolog find studi serum protein mean paper electrophoresi patient cystic fibrosi cf publish studi alter serum protein fraction found significantli correl clinic radiolog sever diseas present studi serum protein determin paper electrophoresi 95 patient cf studi correl clinic radiolog find serum protein electrophoret pattern 95 patient cf follow 1 6 year patient cf patient whole total serum protein unchang wherea albumin albuminglobulin ratio decreas globulin fraction increas total serum protein increas patient sever pulmonari diseas chang total serum protein protein fraction significantli correl clinic radiolog sever lung diseas termin patient sever chang patient complic liver cirrhosi electrophoret pattern differ cf patient conclud main caus serum protein alter cf lung affect wherea liver involv malabsorpt probabl much less import
63	lung function children young adult cystic fibrosi main characterist patient cystic fibrosi lung involv fatal outcom diseas often due pulmonari complic sinc paper west et al 1954 pulmonari function cystic fibrosi import lung function studi disord stress sever public studi lung function number children young adult cystic fibrosi result correl clinic radiolog bacteriolog find
64	screen cystic fibrosi chlorid electrod investig sweat chlorid chlorid electrod orion 417 normal person patient cystic fibrosi investig sweat chlorid chlorid electrod orion 417 normal person patient cystic fibrosi sweat chlorid valu examin orion 417 directread skin electrod collect group 811 normal person group 91 patient cystic fibrosi evalu differ attribut age sex normal group signific differ found two sex normal group valu among newborn found consider higher rest childhood first month life valu decreas steadi level maintain age 1 month 15 year age 15 steadi increas take place data gather normal group propos follow upper limit normal sweat chlorid test 1 month 15 year chlorid 40 meql 16 25 year chlorid 55 meql upon examin cystic fibrosi group sweat chlorid valu age group found upper limit normal method found valuabl larg scale screen purpos cystic fibrosi
65	diminish excret bicarbon singl sweat gland patient cystic fibrosi pancrea use phmicroelectrod excret hydrogenion bicarbon relat flow rate investig singl sweat gland cystic fibrosi children result show decreas excret hydrogenion increas excret bicarbon evid present due reduc secret hydrogenion duct reabsorpt sodium secret potassium may impair reduc flux proton across lumin membran epitheli cell propos gener featur exocrin gland defect possibl describ cation transport defect sweat gland duct anion bicarbonatesecretori defect one term
66	express inherit metabol diseas cultur cell sinc 1900 improv gener hygien develop antibiot therapi enabl mani epidem infecti diseas particularli infanc earli childhood increasingli control contrast morbid mortal diseas genet origin littl affect ration use cell cultur investig techniqu inherit metabol diseas root simpl biolog truth sinc full complement chromosom present somat cell possibl detect specif biochem consequ gene activ cultur fibroblast unless process differenti gene irrevers inactiv use tissu cultur investig inherit metabol diseas rest biochem identif primari defect cell cultur provid model system diseas use test possibl effect therapeut agent tissu cultur techniqu indic cell deriv patient cystic fibrosi show metachromasia although isol character cystic fibrosi cystic fibrosi serum accomplish number properti describ
67	hematolog find greek children cystic fibrosi 43 children cystic fibrosi 16 receiv pancreat extract investig hematolog differ observ mean hemoglobin serum iron level bone marrow non hemoglobin iron patient receiv receiv pancreat enzym signific proport children group found mild iron defici find agreement view pancreat insuffici increas iron absorpt
68	clinic variat cystic fibrosi estim cystic fibrosi affect approxim one everi 2000 white children born unit state gener regard commonest seriou metabol disord white children except diabet mellitu occurr children afroamerican quit rare exceedingli orient extract sinc cystic fibrosi genet determin autosom recess trait sinc oblig heterozygot parent entir asymptomat diseas first occurr given famili suspect manifest patient present test avail detect cystic fibrosi appli simpl practic screen test avail phenylketonuria diagnost test therefor use confirm refut diagnosi cystic fibrosi suggest symptom aris sibl rel known diseas ct 1 pearson rd pediatr re 13 834 979 2 jakel hp biol zentralbl 98 55 979
69	use semisynthet amino acid 3methoxyphenyllalanin measur amino acid absorpt pp 3046 paper describ investig absorpt 3methoxyphenyllalanin anisylalanin normal subject children cystic fibrosi one child hartnup diseas anisylalanin slowli metabolis mainli acetyl anisylalanin pmethoxyphenylpyruv acid lactic acid excret normal adult subject anisylalanin 25 mgkg bodi weight rapidli absorb maximum plasma concentr obtain 0510 hour ingest thereaft plasma concentr declin exponenti group eight children cystic fibrosi maximum plasma concentr lower observ control group delay poor respons observ infant hartnup disord
70	studi alpha1antitrypsin amniot fluid meconium cord serum homozygot newborn infant pp 10722 cord serum amniot fluid meconium newborn heterozygot pizz mother investig newborn infant diagnosi homozygot pizz defici alpha1antitrypsin could establish cord serum time deliveri trypsin inhibitori capac tic alpha1antitrypsin cord serum rang adult homozygot mean cross immunoelectrophoresi exclus phenotyp allel zz demonstr exclud possibl maternofet transfer alpha1antitrypsin infant amniot fluid extrem low antiproteaseact substanti alpha1antitrypsin found wherea normal sampl tic 3 6 cord serum valu 12 4 cord serum concentr data suggest major compon tic normal amniot fluid deriv fetu normal meconium detect tic concentr increas proport total protein content inhibitori capac meconium express mg trypsin inhibit per mg alpha1antitrypsin howev 80 less serum alpha1antitrypsin correl exist free tryptic activ meconium pizz infant clearli diminish refer fresh weight wherea meconia three cystic fibrosi newborn screen bm test extrem high concentr estim tic meconium regard use approach screen homozygot alpha1antitrypsin defici exact diagnosi howev establish phenotyp allel cystic fibrosi high protein content meconium accompani increas alpha1antitrypsin level
71	advanc diagnosi human genet disord pp 297317 purpos commun discuss applic one methodolog studi cultur human cell ad insight understand genet reason dispar clinic phenotyp mutant genotyp recogniz andor understand vivo often recogn vitro studi metabol morpholog characterist cultur cell two syndrom use illustr principl genet mucopolysaccharidos cystic fibrosi patient describ select demonstr use cell cultur add insight diagnosi human genet disord studi cultur human cell aid advanc abil diagnos human genet disord
